id,canonical_name,city,county,address,active_lat,active_lng,lat_google,lng_google,distance_km,bucket,geo_source,google_place_name,google_formatted_address,google_match_type
216,NK Zvekovac,Zvekovac,Zagrebačka županija,"Zvekovac 84B, 10342, Zvekovac, Hrvatska",45.819509,16.4986753,45.819509,16.4986753,0.0,exact,both,NK Zvekovac,"Zvekovac 84B, 10342, Zvekovac",places_textsearch
217,NK Brcko,Brckovljani,,"Sportska ulica 4, Dugo Selo",45.8235898,16.2841681,45.8235898,16.2841681,0.0,exact,both,NK Brcko,"10370, Božjakovina",places_textsearch
218,NK Donja Zelina,Donja Zelina,,"Donja Zelina, 10382 Donja Zelina",45.9646568,16.252758,45.9646568,16.252758,0.0,exact,both,NK Zelina,"Ul. Vladimira Nazora 62, 10380, Sveti Ivan Zelina",places_textsearch
222,NK Ostrna,Velika Ostrna,Zagrebačka županija,"Čulinečka ulica 2, 10370, Velika Ostrna, Hrvatska",45.787316399999995,16.2833352,45.787316399999995,16.2833352,0.0,exact,both,NK Ostrna,"Medvenjak ul. 175, 10370, Velika Ostrna",places_textsearch
224,NK Mladost (O),Bjelovar,,"Daruvarska ul. 42, Ždralovi, 43000 Bjelovar",45.8829001,16.865572699999998,45.8829001,16.865572699999998,0.0,exact,both,NK Mladost Ždralovi,"Daruvarska ul. 42, 43000, Ždralovi",places_textsearch
227,NK Pušća,Pušća,Zagrebačka županija,"Kumrovečka cesta 107, Donja Pušća",45.9170255,15.7746095,45.9170255,15.7746095,0.0,exact,both,NK Pušća,"Kumrovečka cesta 109, 10294, Donja Pušća",places_textsearch
228,NK Pribić,Pribić,,"Pribić Crkveni 25A, Krašić, 10454 Pribić",45.6771171,15.521017899999999,45.6771171,15.521017899999999,0.0,exact,both,NK Pribić,"10454, Pribić Crkveni",places_textsearch
230,NK Velika Mlaka 1947,Velika Mlaka,Zagrebačka županija,"Velikomlačka ulica 12A, 10408 Velika Mlaka",45.7387496,16.022947,45.7387496,16.022947,0.0,exact,both,NK Velika Mlaka 1947,"Smendrovićeva ul. 5, 10408, Velika Mlaka",places_textsearch
231,NK Graničar Tučenik,,,"Ulica Klakar 26a, Klakar",45.9366871,16.5327761,45.9366871,16.5327761,0.0,exact,both,Nk GraničarTučenik,"Tučenik, 10345, Tučenik",places_textsearch
234,NK Jamnica,Pisarovina,Zagrebačka županija,"Trg Stjepana Radića 13, 10451, Pisarovina, Hrvatska",45.5855709,15.860968999999999,45.5855709,15.860968999999999,0.0,exact,both,NK Jamnica,"Trg Stjepana Radića 13, 10451, Pisarovina",places_textsearch
235,NK Mladost Obrezina,Obrezina,Zagrebačka županija,"Obrezina b. b., 10410 Velika Gorica, 10410 Obrezina",45.766249200000004,16.1116252,45.766249200000004,16.1116252,0.0,exact,both,NK Mladost Obrezina,"Obrezina 1g, 10410, Obrezina",places_textsearch
236,NK Turopolje,,,"Kolodvorska, Turopolje",45.648159299999996,16.1323138,45.648159299999996,16.1323138,0.0,exact,both,NK Turopolje,"Kolodvorska ul. bb, 10417, Turopolje",places_textsearch
240,NK Stubica,Donja Stubica,Krapinsko-zagorska županija,"Park M. Vrhovca bb, 49240 DONJA STUBICA",45.981536999999996,15.966043999999998,45.981536999999996,15.966043999999998,0.0,exact,both,NK Stubica,"Park M. Vrhovca bb, 49240, Donja Stubica",places_textsearch
246,NK Straža,,,"Hum na Sutli 175 Hum na Sutli, 49231 Hum Na Sutli",46.2104559,15.680712600000001,46.2104559,15.680712600000001,0.0,exact,both,NK STRAŽA HUM NA SUTLI,"49231, Mali Tabor",places_textsearch
247,NK Inkop,Poznanovec,Krapinsko-zagorska županija,"A.Člekovića 4/A, 49222 Poznanovec",46.0553932,16.0427417,46.0553932,16.0427417,0.0,exact,both,Nogometno Igraliste Inkop,"Ul. Alojza Člekovića 4A, 49222, Poznanovec",places_textsearch
256,NK Lobor,Lobor,Krapinsko-zagorska županija,"Trg svete Ane 30, 49253 Lobor",46.162476999999996,16.061837399999998,46.162476999999996,16.061837399999998,0.0,exact,both,NK Lobor,"49253, Lobor",places_textsearch
258,NK Omladinac Dubrovčan,Veliko Trgovišće,Krapinsko-zagorska županija,Dubrovčan-49214VELIKO TRGOVIŠĆE-Hrvatska,46.036332599999994,15.8253899,46.036332599999994,15.8253899,0.0,exact,both,NK Omladinac Dubrovčan,"Dubrovčan 21D, 49215, Dubrovčan",places_textsearch
264,NK Prigorje (M),,Grad Zagreb,"Markuševečka c. 160, Zagreb",45.8737444,16.0138791,45.8737444,16.0138791,0.0,exact,both,NK Prigorje Markuševec,"Markuševečka cesta 160, 10000, Zagreb",places_textsearch
265,NK Prigorje (Ž),,Grad Zagreb,"Omladinska ulica 4, Žerjavinec",45.8737444,16.0138791,45.8737444,16.0138791,0.0,exact,both,NK Prigorje Markuševec,"Markuševečka cesta 160, 10000, Zagreb",places_textsearch
266,NK ZET,,Grad Zagreb,"Ozaljska 105, 10000 Zagreb",45.7943558,16.0137662,45.7943558,16.0137662,0.0,exact,both,NK ZET,"Ul. Savica I 3, 10000, Zagreb",places_textsearch
269,NK Nur,,Grad Zagreb,"Frana Krste Frankopana br. 4, 10 000 Zagreb",45.7924103,16.012040499999998,45.7924103,16.012040499999998,0.0,exact,both,NK NUR,"Frana Krste Frankopana br. 4, 10000, Zagreb",places_textsearch
270,NK Šparta (Z),,Grad Zagreb,"Klanječka 37a, 10000 Zagreb",45.805234899999995,15.935859700000002,45.805234899999995,15.935859700000002,0.0,exact,both,NK Šparta Zagreb,"Klanječka ul. 37a, 10000, Zagreb",places_textsearch
271,NK Botinec,Zagreb,Grad Zagreb,"Lesičine b. b., 10020 Zagreb",45.7537844,15.930800699999997,45.7537844,15.930800699999997,0.0,exact,both,NK Botinec,"Lesičine ul., 10000, Zagreb",places_textsearch
275,NK Mala Mlaka,,Grad Zagreb,"Igrališna b. b.,, 10020 Zagreb",45.7221802,15.971935799999999,45.7221802,15.971935799999999,0.0,exact,both,NK Mala Mlaka,"Igrališna ul. 82, 10020, Mala Mlaka",places_textsearch
276,NK Zagreb 041,Zagreb,Grad Zagreb,"Kombolova ulica 13, 10000 Zagreb",45.753620399999996,15.930830599999998,45.753620399999996,15.930830599999998,0.0,exact,both,NK Zagreb 041,"Lesičine ul., 10000, Zagreb",places_textsearch
277,NK Podsused,,Grad Zagreb,"Kupališni put 1, 10090 Zagreb",45.8162883,15.832206800000002,45.8162883,15.832206800000002,0.0,exact,both,NK Podsused,"10090, Podsused - Vrapče, Zagreb",places_textsearch
283,NK Kašina,Kašina,Grad Zagreb,"Cesta Ivana Mažuranića 36, 10362, Kašina",45.908893299999995,16.1239466,45.908893299999995,16.1239466,0.0,exact,both,Nk Kašina,"Cesta Ivana Mažuranića 36, 10362, Kašina",places_textsearch
284,NK Sloga Zagreb,,Grad Zagreb,"Klanječka ulica 37a, Zagreb",45.80530410000001,15.9358577,45.80530410000001,15.9358577,0.0,exact,both,NK Sloga Gredelj Zagreb,"Klanječka ul. 37A, 10000, Zagreb",places_textsearch
286,NK Croatia 98,,Grad Zagreb,"Držićeva 102, 10000 Zagreb",45.7879642,16.0014337,45.7879642,16.0014337,0.0,exact,both,NK Croatia 98,"Avenija Marina Držića 102, 10000, Zagreb",places_textsearch
289,NK Croatia '78,Žakanje,Karlovačka županija,"Žakanje 58 B, 47276 Žakanje",45.616343199999996,15.3259579,45.616343199999996,15.3259579,0.0,exact,both,"Stadion Nk Croatia 78 ,,Ognjena Zemlja""","59A, 47000, Žakanje",places_textsearch
293,NK Dobra (N),Zagradci,Karlovačka županija,"Zagradci 94, 47250 Zagradci, Netretić",45.4786052,15.449916900000002,45.4786052,15.449916900000002,0.0,exact,both,NK Dobra Novigrad na Dobri,"94, Zagradci",places_textsearch
295,NK Slunj,,,"Ulica Plitvička 43a, Slunj",45.1078772,15.5872188,45.1078772,15.5872188,0.0,exact,both,NK Slunj,"47240, Slunj",places_textsearch
296,NK Vrlovka,Kamanje,Karlovačka županija,"Kamanje 1 D, 47282 Kamanje",45.647298,15.412038400000002,45.647298,15.412038400000002,0.0,exact,both,NK Vrlovka,"47282, Kamanje",places_textsearch
297,NK Dobra (SP),Zagradci,Karlovačka županija,"Zagradci 94, 47250 Zagradci, Netretić",45.4786052,15.449916900000002,45.4786052,15.449916900000002,0.0,exact,both,NK Dobra Novigrad na Dobri,"94, Zagradci",places_textsearch
298,NK Petrova gora,Vojnić,Karlovačka županija,"Krešimirova 14c, 47220 Vojnić",45.326597,15.691141299999998,45.326597,15.691141299999998,0.0,exact,both,NK Petrova Gora,"47220, Vojnić",places_textsearch
301,NK Kupa (DM),Donje Mekušje,Karlovačka županija,"Donje Mekušje 36/F, 47000 Karlovac Donje Mekušje",45.495195599999995,15.596313199999999,45.495195599999995,15.596313199999999,0.0,exact,both,Nk Kupa Donje Mekušje,"36F, 47000, Donje Mekušje",places_textsearch
302,NK Oštarije,OŠTARIJE,Karlovačka županija,"BELAJ 189, 47300 OŠTARIJE",45.2333157,15.284710500000001,45.2333157,15.284710500000001,0.0,exact,both,NK Oštarije,"Belaj 189, 47302, Oštarije",places_textsearch
304,NK Mrežnica,Zvečaj,Karlovačka županija,"Zvečaj 21, Zvečaj",45.39456920000001,15.434812699999998,45.39456920000001,15.434812699999998,0.0,exact,both,NK Mrežnica Zvečaj,"47261, Zvečaj",places_textsearch
307,NK Cetingrad,,Karlovačka županija,"Plitvička bb, Cetingrad",45.156814999999995,15.735103399999998,45.156814999999995,15.735103399999998,0.0,exact,both,NK Cetingrad,"Ul. Plitvička 11, 47240, Cetingrad",places_textsearch
308,NK Draganić,,Karlovačka županija,"Draganići 6, Draganić",45.5944655,15.5975101,45.5944655,15.5975101,0.0,exact,both,NK Draganić,"D1 32, 47201, Draganić",places_textsearch
317,NK Lepoglava,Lepoglava,Varaždinska županija,"Varaždinska 1, 42250 Lepoglava",46.2115286,16.037301499999998,46.2115286,16.037301499999998,0.0,exact,both,NK Lepoglava,"Varaždinska ul., 42250, Lepoglava",places_textsearch
318,ŠNK Lunjkovec,Lunjkovec,Varaždinska županija,"Lunjkovec 9f, 42231 Mali Bukovec",46.2487874,16.7272324,46.2487874,16.7272324,0.0,exact,both,Šnk Lunjkovec,"Lunjkovec 9F, 42231, Lunjkovec",places_textsearch
320,ŠNK Poljanec,Ludbreg,Varaždinska županija,"Varaždinska 185, Poljanec, 42230 Ludbreg",46.261771700000004,16.5832622,46.261771700000004,16.5832622,0.0,exact,both,Nogometni klub Poljanec,"Varaždinska ul. 185, 42230, Poljanec",places_textsearch
321,ŠNK Bukovčan 27,Mali Bukovec,Varaždinska županija,"Pavleka Miškine 2, 42231 Mali Bukovec",46.2812128,16.7359902,46.2812128,16.7359902,0.0,exact,both,Nogometno igralište NK Bukovčan '27,"Ul. Mihovila Pavleka Miškine 2C, 42231, Mali Bukovec",places_textsearch
322,NK Orač,Petrijanec,Varaždinska županija,"Sportska ulica 16, 42206 Petrijanec",46.3457195,16.2361635,46.3457195,16.2361635,0.0,exact,both,Nogometni klub Orač Petrijanec,"Sportska ul. 16, 42208, Petrijanec",places_textsearch
328,NK Bukovčan,Mali Bukovec,Varaždinska županija,"Pavleka Miškine 2, 42231 Mali Bukovec",46.2815136,16.7367167,46.2815136,16.7367167,0.0,exact,both,Nogometni klub Bukovčan 27,"Ul. Mihovila Pavleka Miškine 3-5, 42231, Mali Bukovec",places_textsearch
329,ŠNK Mladost (SP),Varaždinske Toplice,Varaždinska županija,"Josipa Čabrijana 2/1, Varaždinske Toplice",46.211782299999996,16.4283522,46.211782299999996,16.4283522,0.0,exact,both,NK Mladost Varaždinske Toplice,"Ul. Josipa Čabrijana 2/1, 42223, Varaždinske Toplice",places_textsearch
330,NK Ajax,Komarnica Ludbreška,Varaždinska županija,"Komarnica L. 60, 42233, Sv. Đurđ, 42233 Komarnica Ludbreška",46.2898894,16.5829467,46.2898894,16.5829467,0.0,exact,both,"Nogometni klub ""Ajax""Luka Komarnica","42233, Luka Ludbreška",places_textsearch
331,NK Tehničar,Cvetkovec,,"Trg sv. Trojstva b. b., Cvetkovec Rasinja, 48312 Cvetkovec",46.2045106,16.700485399999998,46.2045106,16.700485399999998,0.0,exact,both,NK Tehničar Cvetkovec,"Varaždinska cesta 1, 48312, Cvetkovec",places_textsearch
333,NK Tomislav (Đ),Berek,Bjelovarsko-bilogorska županija,Berek-43232BEREK-Hrvatska,45.7418725,16.8316143,45.7418725,16.8316143,0.0,exact,both,NK Tomislav Berek,"73A, 43000, Berek",places_textsearch
336,NK Miklinovec,Koprivnica,Koprivničko-križevačka županija,"Ulica Miklinovec 50H, 48000, Koprivnica, Hrvatska",46.1563513,16.844133,46.1563513,16.844133,0.0,exact,both,NK Miklinovec,"MIKLINOVEC BB, Koprivnica, 48000, Koprivnica",places_textsearch
337,NK Kalinovac,,Koprivničko-križevačka županija,"Mate Kaića 5A, Kalinovac",46.0243859,17.1208057,46.0243859,17.1208057,0.0,exact,both,NK Kalinovac,"Ul. Mate Kaića 11, 48350, Kalinovac",places_textsearch
342,NK Sloga,Koprivnički Ivanec,Koprivničko-križevačka županija,"Matije Gupca 45a, 48312 Koprivnički Ivanec",46.202650299999995,16.8122635,46.202650299999995,16.8122635,0.0,exact,both,NK Sloga Koprivnički Ivanec,"48314, Koprivnički Ivanec",places_textsearch
343,NK Močile,Koprivnica,Koprivničko-križevačka županija,"Varaždinska cesta 177/a, 48000 Koprivnica",46.1783697,16.7903801,46.1783697,16.7903801,0.0,exact,both,NK Močile,"Varaždinska cesta 117a, 48000, Koprivnica",places_textsearch
344,NK Starigrad,Starigrad,Koprivničko-križevačka županija,"Krešimirova ulica 35a, Starigrad",46.1410238,16.8150978,46.1410238,16.8150978,0.0,exact,both,NK Starigrad,"NK Starigrad, Ul. Mire Bano, 48000, Starigrad",places_textsearch
347,NK Panonija,Peteranec,Koprivničko-križevačka županija,"Matije Gupca 13a, Peteranec",46.191746699999996,16.885257799999998,46.191746699999996,16.885257799999998,0.0,exact,both,"NK ""Panonija"" Peteranec","5VRP+M4, 48321, Peteranec",places_textsearch
351,NK Rudar (G),Mursko Središće,Koprivničko-križevačka županija,"Mursko Središće, Šuderka",46.514460899999996,16.4451157,46.514460899999996,16.4451157,0.0,exact,both,NK Rudar Mursko Središće,"Ul. Franje Koroša 6/B, 40315, Mursko Središće",places_textsearch
355,NK Graničar (NV),,,"Stjepana Radića 6, Žlebina",45.0763597,18.6925748,45.0763597,18.6925748,0.0,exact,both,NK Graničar Županja,"Ul. Josipa Jurja Strossmayera 49, 32270, Županja",places_textsearch
358,NK Sabarija,,,"Kolodvorska 18, 48311 Subotica Podravska",46.1919333,16.7509324,46.1919333,16.7509324,0.0,exact,both,"NK 'Sabarija"" Subotica","48311, Subotica Podravska",places_textsearch
359,NK Sokol,Milanovac,,"Vinogradski put 1,odvojak 6,Milanovac",45.8053569,17.3876533,45.8053569,17.3876533,0.0,exact,both,NK Sokol Milanovac,"30. svibnja 29, 33000, Milanovac",places_textsearch
361,NK Jedinstvo,Pustakovec,,"Pustakovec 68, 48314 Pustakovec",46.4265244,16.3275979,46.4265244,16.3275979,0.0,exact,both,NK Jedinstvo,"Gornji Mihaljevec 5A, 40306, Gornji Mihaljevec",places_textsearch
362,NK Prigorje,Zagreb,,"Markuševečka cesta 160/1, 10040, Zagreb",45.8737444,16.0138791,45.8737444,16.0138791,0.0,exact,both,NK Prigorje Markuševec,"Markuševečka cesta 160, 10000, Zagreb",places_textsearch
363,NK Rudar (B),Mursko Središće,,"Ul. Franje Koroša 6B, 40315, Mursko Središće",46.514460899999996,16.4451157,46.514460899999996,16.4451157,0.0,exact,both,NK Rudar Mursko Središće,"Ul. Franje Koroša 6/B, 40315, Mursko Središće",places_textsearch
366,NK Mladost Veliki Raven,Križevci,Koprivničko-križevačka županija,"Veliki Raven 5a, 48260 Križevci",45.9928617,16.4797768,45.9928617,16.4797768,0.0,exact,both,NK Mladost Veliki Raven,"5A, 48260, Veliki Raven",places_textsearch
367,NK Polet,Sv. Martin na Muri,,"Dunajska 44, 40313 Sv. Martin na Muri",46.5294476,16.3611146,46.5294476,16.3611146,0.0,exact,both,NK Polet Sveti Martin na Muri,"Dunajska ul. 44, 40313, Sveti Martin na Muri",places_textsearch
373,NK Fugaplast,Gola,Koprivničko-križevačka županija,"Dravna bb, 48 331 G O L A",46.187774,17.0563836,46.187774,17.0563836,0.0,exact,both,Nk-Fugaplast,"Dravska, 48331, Gola",places_textsearch
374,NK Čvrstec,SVETI IVAN ŽABNO,Koprivničko-križevačka županija,Purga 41-48214SVETI IVAN ŽABNO-Croatia,46.0023519,16.666389499999998,46.0023519,16.666389499999998,0.0,exact,both,NK Čvrstec,"PURGA 41, Sveti Petar Čvrstec, 48214, Sveti Petar Čvrstec",places_textsearch
377,NK Zagorec,Krapina,,"ŠRC Podgora, Podgora Krapinska, Ulica 103. brigade Hrvatske vojske 1, 49000 Krapina",46.1771618,15.8663949,46.1771618,15.8663949,0.0,exact,both,NK Zagorec,"Podgora Krapinska 2B, 49000, Podgora Krapinska",places_textsearch
382,NK Čazma,,,"Omladinska 1a, Čazma",45.752798299999995,16.611076999999998,45.752798299999995,16.611076999999998,0.0,exact,both,NK Čazma,"Omladinska ul. 1A, 43240, Čazma",places_textsearch
385,NK Brestovac,,Bjelovarsko-bilogorska županija,"Radnička ulica 1b, Garešnički Brestovac",45.6218992,17.1268019,45.6218992,17.1268019,0.0,exact,both,"NK ""Mladost"" Daruvarski Brestovac","43505, Daruvarski Brestovac",places_textsearch
388,NK Rovišće,,Bjelovarsko-bilogorska županija,"Bjelovarska ulica 35, Rovišće",45.94173430000001,16.738828599999998,45.94173430000001,16.738828599999998,0.0,exact,both,HNK Rovišće,"Bjelovarska ul. 35, 43212, Rovišće",places_textsearch
391,NK Trnski,Nova Rača,Bjelovarsko-bilogorska županija,"Trg S. Radića 56, 43272 Nova Rača",45.800857199999996,16.9622797,45.800857199999996,16.9622797,0.0,exact,both,NK Trnski,"Ul. dr. Mateja Piškorića 23, 43272, Nova Rača",places_textsearch
392,NK Sloga (B),Vukovar,Vukovarsko-srijemska županija,"Sajmište b. b., Vukovar",45.3421348,19.00129,45.3421348,19.00129,0.0,exact,both,NK Vuteks-Sloga,"Sajmište ul. 22A, 32000, Vukovar",places_textsearch
397,NK Tomislav (B),Berek,Bjelovarsko-bilogorska županija,Berek-43232BEREK-Hrvatska,45.7418725,16.8316143,45.7418725,16.8316143,0.0,exact,both,NK Tomislav Berek,"73A, 43000, Berek",places_textsearch
409,NK Hrvatski Sokol (P),Sokolovac,Bjelovarsko-bilogorska županija,"Sokolovac, Trg dr. T. Bardeka 10a, 48306 Sokolovac",46.1038615,16.7081964,46.1038615,16.7081964,0.0,exact,both,HNK Sokol Sokolovac,"Trg dr. Tomislava Bardeka 10, 48306, Sokolovac",places_textsearch
412,NK Zrinski (ZT),Farkaševec,Bjelovarsko-bilogorska županija,"Farkaševec 130, 10430 Farkaševec",45.8170132,15.746783800000001,45.8170132,15.746783800000001,0.0,exact,both,NK Zrinski Farkaševec,"Farkaševec ul. 130, 10430, Samobor",places_textsearch
413,NK Bedenik,Bedenik,Bjelovarsko-bilogorska županija,"BEDENIK 121/A, 43272 BEDENIK",45.833221099999996,17.0065795,45.833221099999996,17.0065795,0.0,exact,both,NK Bedenik,"121A, 43270, Bedenik",places_textsearch
417,NK Slavija,Staro Petrovo Selo,,"Matije Gubca 29 B, 35420 Staro Petrovo Selo",45.2267011,17.5162793,45.2267011,17.5162793,0.0,exact,both,NK Slavija Staro Petrovo Selo,"35420, Staro Petrovo Selo",places_textsearch
429,NK Imsovac,,Bjelovarsko-bilogorska županija,"Imsovac 152, Imsovac",45.5877334,17.0517924,45.5877334,17.0517924,0.0,exact,both,NK Imsovac,"43506, Imsovac",places_textsearch
432,NK Ilova,Tomašica,Bjelovarsko-bilogorska županija,"Tomašica b. b., 43280 Garešnica, Tomašica",45.4657372,16.8309206,45.4657372,16.8309206,0.0,exact,both,NK Garić Ilova,"Ul. Petra Zrinskog 10, 44320, Ilova",places_textsearch
433,NK Stari grad Rijeka,Rijeka,Primorsko-goranska županija,"Rujevica 10, 51000 Rijeka",45.3323112,14.4381356,45.3323112,14.4381356,0.0,exact,both,NK Stari grad Rijeka,"Omladinska ul. 8, 51000, Rijeka",places_textsearch
440,NK Draga,Mošćenička Draga,Primorsko-goranska županija,"Trg slobode 7, 51417 Mošćenička Draga",45.2381818,14.2515283,45.2381818,14.2515283,0.0,exact,both,NK Draga,"Aleja Slatina 7, 51417, Mošćenička Draga",places_textsearch
441,HNK Lovran,Lovran,Primorsko-goranska županija,"ul.43.istarske divizije 1/5, 51415 LOVRAN",45.2965728,14.2706173,45.2965728,14.2706173,0.0,exact,both,HNK Lovran,"43. Istarske Divizije 1/5, 51415, Lovran",places_textsearch
442,NK Lošinj,,Primorsko-goranska županija,"Ulica dr. Conrada Clara 4, Mali Lošinj",44.534302499999995,14.455125800000001,44.534302499999995,14.455125800000001,0.0,exact,both,NK Lošinj,"Ul. dr. Conrada Clara 4, 51550, Mali Lošinj",places_textsearch
449,NK Mrkopalj,,Primorsko-goranska županija,"Novi varoš 85, Mrkopalj",45.3094429,14.8602466,45.3094429,14.8602466,0.0,exact,both,NK Mrkopalj,"Ul. Novi Varoš 85, 51315, Mrkopalj",places_textsearch
450,NK Polet (SK),,Grad Zagreb,"Mrkšina ulica 67a, Zagreb",45.7555726,15.970390600000002,45.7555726,15.970390600000002,0.0,exact,both,NK Polet Sveta Klara,"Mrkšina ul. 42, 10000, Zagreb",places_textsearch
451,NK Gomirje,Vrbovsko,Primorsko-goranska županija,"Jove Stojanovića Brice 32, Gomirje",45.3442898,15.127489899999999,45.3442898,15.127489899999999,0.0,exact,both,NK Gomirje,"84VG+PX, Jove Stojanovića Brice 35, 51326, Gomirje",places_textsearch
456,NK DOŠK Dolci,Dolci,Virovitičko-podravska županija,"Dolci,33515 Orahovica",45.548795899999995,17.9262063,45.548795899999995,17.9262063,0.0,exact,both,NK DOŠK Dolci,"33515, Dolci",places_textsearch
462,NK Standard,Nova Šarovka,Virovitičko-podravska županija,"Nova Šarovka, 33520 Slatina",45.7597543,17.748602899999998,45.7597543,17.748602899999998,0.0,exact,both,NK Standard Nova Šarovka,"DRAVSKA BB, 33520, Nova Šarovka",places_textsearch
464,NK Podgorje,Podgorje,Virovitičko-podravska županija,"Sportska ulica 13,Podgorje, 33000 Virovitica",45.826154599999995,17.3390235,45.826154599999995,17.3390235,0.0,exact,both,Stadion Podgorje,"33000, Podgorje",places_textsearch
465,NK Orešac,Orešac,Virovitičko-podravska županija,"Orešac 79,Suhopolje",45.8093432,17.5727425,45.8093432,17.5727425,0.0,exact,both,NK Orešac,"Orešac 79 Suhopolje, 33410, Orešac",places_textsearch
468,NK Turnašica,Turnašica,Virovitičko-podravska županija,"Br. Radića 39, Turnašica, 33405 Pitomača",45.8909644,17.225539599999998,45.8909644,17.225539599999998,0.0,exact,both,Stadion SNK Turnašica,"33405, Turnašica",places_textsearch
471,NK Plavi,Jugovo Polje,Virovitičko-podravska županija,"Trg svetog Petra i Pavla 19, Jugovo Polje",45.7744219,17.5676334,45.7744219,17.5676334,0.0,exact,both,NK Plavi,"33412, Jugovo Polje",places_textsearch
472,NK Sveti Đurađ,,Osječko-baranjska županija,"Školska 118, Sveti Đurađ",45.7425106,18.2386449,45.7425106,18.2386449,0.0,exact,both,"NK ""Sveti Đurađ""","31552, Sveti Đurađ",places_textsearch
476,NK Papuk Osječko 1664,Orahovica,Virovitičko-podravska županija,Sjepana Radića 1-33515 Orahovica,45.5246503,17.8753322,45.5246503,17.8753322,0.0,exact,both,NK Papuk Osječko 1664,"Ul. Stjepana Radića 1, 33515, Orahovica",places_textsearch
478,NK Miholjac,Gornji Miholjac,Virovitičko-podravska županija,"Kneza Domagoja 79,Gornji Miholjac 33520",45.7694611,17.6574668,45.7694611,17.6574668,0.0,exact,both,NK Miholjac,"KNEZA DOMAGOJA BB, 33520, Gornji Miholjac",places_textsearch
482,NK Mladost Miljevci,Miljevci,Virovitičko-podravska županija,"Ivice Cicvarića bb, Miljevci-Nova Bukovica",45.6685302,17.8207828,45.6685302,17.8207828,0.0,exact,both,"NK ""Mladost"" Miljevci","Ivice Cicvarića 3, 33518, Miljevci",places_textsearch
486,NK Papuk (V),Velika,Požeško-slavonska županija,"34330 Velika, RH",45.4408415,17.662498199999998,45.4408415,17.662498199999998,0.0,exact,both,NK Papuk Velika,"34330, Velika",places_textsearch
489,NK Požega,Požega,,"Antuna Kanižlića 14a, 34000 Požega",45.3391708,17.672231,45.3391708,17.672231,0.0,exact,both,NK Požega,"34000, Požega",places_textsearch
490,NK Croatia Mihaljevci,Mihaljevci,Požeško-slavonska županija,"VINOGRADSKA 51, 34000 MIHALJEVCI",45.380055,17.6828783,45.380055,17.6828783,0.0,exact,both,NK Croatia Mihaljevci,"Ograde 2, 34000, Mihaljevci",places_textsearch
495,NK Dinamo Rajsavac,POŽEGA,Požeško-slavonska županija,Rajsavac-34000POŽEGA-Hrvatska,45.3655687,17.788949,45.3655687,17.788949,0.0,exact,both,NK DINAMO Rajsavac,"34308, Rajsavac",places_textsearch
496,NK Slaven Gradac,Gradac,Požeško-slavonska županija,"Alojzija Stepinca b. b., Gradac",45.314949299999995,17.8033291,45.314949299999995,17.8033291,0.0,exact,both,Stadion NK Slaven Gradac,"34310, Gradac",places_textsearch
500,HNK Dobrovac,Lipik,Požeško-slavonska županija,"Stjepana Radića BB, Dobrovac, 34551 Lipik",45.429101,17.1187099,45.429101,17.1187099,0.0,exact,both,HNK Dobrovac,"Stjepana Radića 94A, 34550, Dobrovac",places_textsearch
501,NK Sulkovci,,Požeško-slavonska županija,"Sulkovci 121c, Sulkovci",45.2603578,17.776027799999998,45.2603578,17.776027799999998,0.0,exact,both,NK Sulkovci,"Sulkovci, 34310, Sulkovci",places_textsearch
502,NK Croatia (DO),Stara Subocka,Požeško-slavonska županija,"Stara Subocka b. b., 44330 Novska Stara Subocka",45.3642239,16.9073897,45.3642239,16.9073897,0.0,exact,both,ŠNK Croatia Stara Subocka,"9W74+MX, 44330, Stara Subocka",places_textsearch
504,NK Omladinac Čaglin,Požega,Požeško-slavonska županija,"Dr Franje Tuđmana 9/2, 34000 Požega",45.3497457,17.990269899999998,45.3497457,17.990269899999998,0.0,exact,both,NK Omladinac Čaglin,"D53 77, 34350, Čaglin",places_textsearch
507,NK Slavonija Prekopakra,,Požeško-slavonska županija,"Matkovac, Prekopakra",45.445254999999996,17.1710505,45.445254999999996,17.1710505,0.0,exact,both,NK Slavonija Prekopakra,"C5WC+4C, Ul. Matkovac 77B, 34550, Prekopakra",places_textsearch
509,NK Posavac (R),Davor,Brodsko-posavska županija,I. Gunduluća 30 35425 Davor,45.1129356,17.5221366,45.1129356,17.5221366,0.0,exact,both,NK Posavac Davor,"Športska ul., 35425, Davor",places_textsearch
512,NK Podvinje,,Brodsko-posavska županija,"Hrvatskih boraca 20, Podvinje",45.185755,18.023351599999998,45.185755,18.023351599999998,0.0,exact,both,NK Podvinje,"Grošića put 4, 35107, Podvinje",places_textsearch
515,NK Slavonac 1980 (B),,,"Stadionska ulica 18, 35209 Bukovlje",45.183071899999995,18.0579355,45.183071899999995,18.0579355,0.0,exact,both,NK Slavonac Bukovlje,"53M5+65, Stadionska ul. 18, 35000, Bukovlje",places_textsearch
517,NK Perkovci,,Brodsko-posavska županija,"Ulica Stadionska 2, Stari Perkovci",45.225039599999995,18.3509807,45.225039599999995,18.3509807,0.0,exact,both,NK Perkovci,"35210, Stari Perkovci",places_textsearch
